year,month,bay_segment,source,tn_load,tp_load,tss_load,bod_load
1999,11,Old Tampa Bay,IPS,0,0,0,0
1999,11,Old Tampa Bay,NPS,8.505768044,1.754123109,250.25917,43.68327399
1999,12,Old Tampa Bay,AD,4.767848354,0.049434876,0,0
1999,12,Old Tampa Bay,DPS,8.787895331,9.084836552,6.20846999,9.431582801
1999,12,Old Tampa Bay,GWS,0.036345126,0.349029208,0,0
1999,12,Old Tampa Bay,IPS,0,0,0,0
1999,12,Old Tampa Bay,NPS,3.933774309,0.822908936,132.2786447,23.34468521
1999,1,Remainder Lower Tampa Bay,AD,2.579827437,0.014263092,0,0
1999,1,Remainder Lower Tampa Bay,DPS,2.135879294,0.228611405,2.681189961,1.9595375
1999,1,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,1,Remainder Lower Tampa Bay,IPS,1.123312996,0,3.349136896,1.997000882
1999,1,Remainder Lower Tampa Bay,NPS,8.782013301,2.323332108,127.193326,30.48181412
1999,2,Remainder Lower Tampa Bay,AD,0.61093618,0.00540674,0,0
1999,2,Remainder Lower Tampa Bay,DPS,1.757077753,0.200384397,1.567066745,1.386103381
1999,2,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,2,Remainder Lower Tampa Bay,IPS,1.100709747,0,3.281745727,1.956817328
1999,2,Remainder Lower Tampa Bay,NPS,6.20005364,1.377255294,86.16382362,20.68724858
1999,3,Remainder Lower Tampa Bay,AD,0.172268013,0.000328426,0,0
1999,3,Remainder Lower Tampa Bay,DPS,3.474645597,0.237499273,1.53894303,1.245587988
1999,3,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,3,Remainder Lower Tampa Bay,IPS,1.122628049,0,3.347094739,1.995783199
1999,3,Remainder Lower Tampa Bay,NPS,4.113973656,1.300636179,63.52948035,15.0521172
1999,4,Remainder Lower Tampa Bay,AD,3.431025187,0.031813756,0,0
1999,4,Remainder Lower Tampa Bay,DPS,2.566416139,0.235918034,1.17617141,1.227159934
1999,4,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,4,Remainder Lower Tampa Bay,IPS,1.103449535,0,3.289914353,1.961688062
1999,4,Remainder Lower Tampa Bay,NPS,3.837425383,0.826169585,49.97869581,12.24225715
1999,5,Remainder Lower Tampa Bay,AD,15.84668414,0.266146843,0,0
1999,5,Remainder Lower Tampa Bay,DPS,10.63869827,0.254881389,1.413235624,1.710319682
1999,5,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,5,Remainder Lower Tampa Bay,IPS,1.082901126,0,3.228649654,1.925157558
1999,5,Remainder Lower Tampa Bay,NPS,5.587634524,1.23709565,78.2218052,18.598167
1999,6,Remainder Lower Tampa Bay,AD,19.17986614,0.251739003,0,0
1999,6,Remainder Lower Tampa Bay,DPS,12.77182775,0.503533846,5.18842011,4.345312675
1999,6,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,6,Remainder Lower Tampa Bay,IPS,0.85755358,0,2.556780118,1.524539698
1999,6,Remainder Lower Tampa Bay,NPS,22.8719417,6.588388028,317.2428971,92.50608687
1999,7,Remainder Lower Tampa Bay,AD,16.82549361,0.279735659,0,0
1999,7,Remainder Lower Tampa Bay,DPS,1.162796053,0.183912127,1.580611842,1.269403094
1999,7,Remainder Lower Tampa Bay,GWS,0.026863817,0.130671293,0,0
1999,7,Remainder Lower Tampa Bay,IPS,0.717824402,0,2.140180163,1.276132271
1999,7,Remainder Lower Tampa Bay,NPS,57.30330334,14.33581531,546.1888716,149.5264275
1999,8,Remainder Lower Tampa Bay,AD,14.47691511,0.231886441,0,0
1999,8,Remainder Lower Tampa Bay,DPS,4.229142097,0.213806819,1.73262116,1.333103412
1999,8,Remainder Lower Tampa Bay,GWS,0.026863817,0.130671293,0,0
1999,8,Remainder Lower Tampa Bay,IPS,0.865772943,0,2.581285998,1.539151899
1999,8,Remainder Lower Tampa Bay,NPS,234.5673476,50.58927087,2066.059236,626.4067011
1999,9,Remainder Lower Tampa Bay,AD,10.77068873,0.301745838,0,0
1999,9,Remainder Lower Tampa Bay,DPS,2.757250974,0.214967884,2.059938622,1.771909925
1999,9,Remainder Lower Tampa Bay,GWS,0.026863817,0.130671293,0,0
1999,9,Remainder Lower Tampa Bay,IPS,0.730838394,0,2.178981139,1.299268257
1999,9,Remainder Lower Tampa Bay,NPS,45.65886685,11.80364948,540.4542552,142.3466255
1999,10,Remainder Lower Tampa Bay,AD,4.585779559,0.074163649,0,0
1999,10,Remainder Lower Tampa Bay,DPS,4.141891072,0.186631835,2.10194718,1.711826484
1999,10,Remainder Lower Tampa Bay,GWS,0.026863817,0.130671293,0,0
1999,10,Remainder Lower Tampa Bay,IPS,0.850019164,0,2.534316395,1.51114518
1999,10,Remainder Lower Tampa Bay,NPS,35.14818468,9.31329628,383.7042659,100.7082985
1999,11,Remainder Lower Tampa Bay,AD,1.408297519,0.006747014,0,0
1999,11,Remainder Lower Tampa Bay,DPS,3.453864648,0.204815488,1.960323526,1.381517905
1999,11,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,11,Remainder Lower Tampa Bay,IPS,0.910294495,0,2.71402618,1.618301324
1999,11,Remainder Lower Tampa Bay,NPS,6.943325412,1.706071326,111.2843574,26.21443166
1999,12,Remainder Lower Tampa Bay,AD,3.40123975,0.035265355,0,0
1999,12,Remainder Lower Tampa Bay,DPS,9.770227463,0.36747831,1.822842653,1.7563084
1999,12,Remainder Lower Tampa Bay,GWS,0.002143619,0.014978367,0,0
1999,12,Remainder Lower Tampa Bay,IPS,0.992488129,0,2.959084977,1.76442334
1999,12,Remainder Lower Tampa Bay,NPS,4.45106156,1.963236809,74.06203041,17.49122044
2000,1,Hillsborough Bay,AD,2.215236005,0.035171079,0,0
2000,1,Hillsborough Bay,DPS,19.25300163,23.7575546,7.441243165,15.64963511
2000,1,Hillsborough Bay,GWS,16.6816411,2.966899413,33.11393465,0
2000,1,Hillsborough Bay,IPS,9.711244046,16.29626293,27.33361966,41.08140863
2000,1,Hillsborough Bay,NPS,14.98003359,5.424898985,240.2598595,4.244379524
2000,2,Hillsborough Bay,AD,0.944601499,0.024888614,0,0
2000,2,Hillsborough Bay,DPS,18.49394274,25.30322039,6.092584006,20.90520814
2000,2,Hillsborough Bay,GWS,10.98522227,2.822980322,26.72429098,0
2000,2,Hillsborough Bay,IPS,9.245475667,16.01897397,22.18005122,32.96860488
2000,2,Hillsborough Bay,NPS,12.81334137,3.463556713,213.0976159,4.721043763
2000,3,Hillsborough Bay,AD,1.552945385,0.036726596,0,0
2000,3,Hillsborough Bay,DPS,18.29480524,24.89328329,6.196780589,18.24284372
2000,3,Hillsborough Bay,GWS,5.341495409,2.417634363,14.84270343,0
2000,3,Hillsborough Bay,IPS,9.061714875,15.87008047,21.88762952,31.42153008
2000,3,Hillsborough Bay,NPS,7.81092848,0.416417619,138.6180499,3.11492133
2000,4,Hillsborough Bay,AD,1.338776066,0.019781602,0,0
2000,4,Hillsborough Bay,DPS,14.7717484,23.74522339,6.782255963,17.31911691
2000,4,Hillsborough Bay,GWS,4.859315449,2.276600181,14.79741498,0
2000,4,Hillsborough Bay,IPS,9.130760881,15.8594383,21.89657799,31.80232218
2000,4,Hillsborough Bay,NPS,6.018569096,-0.908079483,114.2967991,3.274571877
2000,5,Hillsborough Bay,AD,0.332426492,0.007001214,0,0
2000,5,Hillsborough Bay,DPS,13.8667851,23.13472971,7.271889176,14.65450852
2000,5,Hillsborough Bay,GWS,2.713548375,1.98119418,7.563989322,0
2000,5,Hillsborough Bay,IPS,9.075343889,15.85269756,21.11010774,31.24546503
2000,5,Hillsborough Bay,NPS,1.229758711,-2.169017611,67.82000944,-0.05193223
2000,6,Hillsborough Bay,AD,22.76311697,0.548745913,0,0
2000,6,Hillsborough Bay,DPS,13.97243885,26.54385848,7.957024949,19.14952349
2000,6,Hillsborough Bay,GWS,2.325759961,2.015215009,7.913806622,0
2000,6,Hillsborough Bay,IPS,10.08350147,15.76004392,20.78804479,31.14798404
2000,6,Hillsborough Bay,NPS,11.05129037,-0.03392089,199.9806271,23.01574704
2000,7,Hillsborough Bay,AD,26.39656125,0.288955697,0,0
2000,7,Hillsborough Bay,DPS,15.68388004,24.32636916,7.013834366,21.91469764
2000,7,Hillsborough Bay,GWS,3.890407618,2.637546751,14.66779945,0
2000,7,Hillsborough Bay,IPS,10.01550198,15.76267759,21.53285334,30.49933296
2000,7,Hillsborough Bay,NPS,52.47994044,10.66730015,914.4019252,139.9943471
2000,8,Hillsborough Bay,AD,8.540340773,0.093479065,0,0
2000,8,Hillsborough Bay,DPS,20.56946219,26.000341,12.99468427,24.44991544
2000,8,Hillsborough Bay,GWS,8.774778266,2.528192088,22.17592582,0
2000,8,Hillsborough Bay,IPS,9.511932507,15.75480548,21.20659075,29.86607267
2000,8,Hillsborough Bay,NPS,48.52321128,24.0480099,1032.993053,160.9303884
2000,9,Hillsborough Bay,AD,6.096517059,0.142847348,0,0
2000,9,Hillsborough Bay,DPS,23.35341043,25.60041291,8.203884869,20.8148488
2000,9,Hillsborough Bay,GWS,11.39720968,2.645489478,25.89769094,0
2000,9,Hillsborough Bay,IPS,14.44286094,19.32118891,44.83857364,36.10393693
2000,9,Hillsborough Bay,NPS,109.53754,20.38015079,1556.311822,280.6149723
2000,10,Hillsborough Bay,AD,0.808117478,0.012344796,0,0
2000,10,Hillsborough Bay,DPS,16.73329096,25.8207812,8.439145408,20.01117882
2000,10,Hillsborough Bay,GWS,10.93774965,2.958519091,25.59735258,0
2000,10,Hillsborough Bay,IPS,9.104566417,15.45077817,19.91945313,29.86284053
2000,10,Hillsborough Bay,NPS,21.12933857,5.524103649,319.6892069,38.00337737
2000,11,Hillsborough Bay,AD,3.085383828,0,0,0
2000,11,Hillsborough Bay,DPS,15.95994961,24.87406618,5.384656306,16.50084777
2000,11,Hillsborough Bay,GWS,9.322815402,2.362977983,21.86894477,0
2000,11,Hillsborough Bay,IPS,8.745301112,15.24486365,18.74703298,28.20667549
2000,11,Hillsborough Bay,NPS,8.189196501,-1.371645584,144.584291,13.77954347
2000,12,Hillsborough Bay,AD,1.83274432,0.034808227,0,0
2000,12,Hillsborough Bay,DPS,18.75378797,23.62193873,6.231793781,12.31854717
2000,12,Hillsborough Bay,GWS,8.763180999,2.36580431,21.12449802,0
2000,12,Hillsborough Bay,IPS,8.620390109,15.09911234,18.94785922,27.75430015
2000,12,Hillsborough Bay,NPS,8.019867363,-1.18729209,120.2715803,11.46835288
2000,1,Lower Tampa Bay,AD,3.772378791,0.059893678,0,0
2000,1,Lower Tampa Bay,DPS,0.089553008,0.01510752,0.021842197,0.041864211
2000,1,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,1,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,1,Lower Tampa Bay,NPS,0.857077778,0.262436995,12.69912201,3.589036223
2000,2,Lower Tampa Bay,AD,2.664543606,0.07020611,0,0
2000,2,Lower Tampa Bay,DPS,0.107307594,0.018102704,0.019018744,0.058888314
2000,2,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,2,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,2,Lower Tampa Bay,NPS,1.085947293,0.236254977,11.43219452,3.230976142
2000,3,Lower Tampa Bay,AD,6.750611498,0.159649518,0,0
2000,3,Lower Tampa Bay,DPS,0.093921448,0.015844472,0.01527178,0.051542258
2000,3,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,3,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,3,Lower Tampa Bay,NPS,0.821477132,0.234575785,11.35093973,3.208011847
2000,4,Lower Tampa Bay,AD,3.213639199,0.047484366,0,0
2000,4,Lower Tampa Bay,DPS,0.090021055,0.015186479,0.010978177,0.05855028
2000,4,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,4,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,4,Lower Tampa Bay,NPS,0.905233525,0.230543213,11.1558067,3.152863192
2000,5,Lower Tampa Bay,AD,1.561168056,0.032879665,0,0
2000,5,Lower Tampa Bay,DPS,0.125311805,0.02114,0.030563855,0.063674698
2000,5,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,5,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,5,Lower Tampa Bay,NPS,1.016589175,0.207117639,10.0222614,2.832499694
2000,6,Lower Tampa Bay,AD,46.48894367,1.120699677,0,0
2000,6,Lower Tampa Bay,DPS,0.050330663,0.008490742,0.009206829,0.022505581
2000,6,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,6,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,6,Lower Tampa Bay,NPS,1.465597464,0.399823188,19.34713302,5.467902518
2000,7,Lower Tampa Bay,AD,68.04882537,0.744911263,0,0
2000,7,Lower Tampa Bay,DPS,0.011201927,0.001889756,0.002504496,0.005008992
2000,7,Lower Tampa Bay,GWS,0.026463326,0.148000185,0,0
2000,7,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,7,Lower Tampa Bay,NPS,5.090107497,1.424533614,68.1725941,19.23738163
2000,8,Lower Tampa Bay,AD,25.83334808,0.282761226,0,0
2000,8,Lower Tampa Bay,DPS,0.017068117,0.002879377,0.003816042,0.007632085
2000,8,Lower Tampa Bay,GWS,0.026463326,0.148000185,0,0
2000,8,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,8,Lower Tampa Bay,NPS,6.882119058,1.884610177,90.19005478,25.45041047
2000,9,Lower Tampa Bay,AD,17.12869317,0.401342007,0,0
2000,9,Lower Tampa Bay,DPS,0.019595571,0.003305757,0.003584556,0.009160531
2000,9,Lower Tampa Bay,GWS,0.026463326,0.148000185,0,0
2000,9,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,9,Lower Tampa Bay,NPS,6.806748211,2.089076705,99.97502124,28.21159532
2000,10,Lower Tampa Bay,AD,2.775152463,0.042393208,0,0
2000,10,Lower Tampa Bay,DPS,0.049831413,0.008406519,0.008102669,0.026333673
2000,10,Lower Tampa Bay,GWS,0.026463326,0.148000185,0,0
2000,10,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,10,Lower Tampa Bay,NPS,1.486048825,0.401203756,19.20003889,5.417990622
2000,11,Lower Tampa Bay,AD,6.4327128,0,0,0
2000,11,Lower Tampa Bay,DPS,0.055354368,0.009338237,0.006750533,0.023626864
2000,11,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,11,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,11,Lower Tampa Bay,NPS,1.285952307,0.410356117,19.85681326,5.611948764
2000,12,Lower Tampa Bay,AD,3.040538066,0.057747139,0,0
2000,12,Lower Tampa Bay,DPS,0.032170436,0.005427126,0.005230965,0.014385154
2000,12,Lower Tampa Bay,GWS,0.000705467,0.004045414,0,0
2000,12,Lower Tampa Bay,IPS,0.026242084,0.073214177,0,0
2000,12,Lower Tampa Bay,NPS,0.69830744,0.222572236,10.77009736,3.043853703
2000,1,Middle Tampa Bay,AD,5.790852974,0.091940789,0,0
2000,1,Middle Tampa Bay,DPS,1.469420761,0.123272557,0.573867197,0.36531758
2000,1,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,1,Middle Tampa Bay,IPS,0.490366614,0.319336404,4.466902184,2.801849425
2000,1,Middle Tampa Bay,NPS,5.614375952,1.277988084,96.01673049,12.92069462
2000,2,Middle Tampa Bay,AD,3.297982354,0.086896125,0,0
2000,2,Middle Tampa Bay,DPS,1.588547154,0.137685206,0.421556781,0.249672522
2000,2,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,2,Middle Tampa Bay,IPS,0.369167784,0.352071047,4.190198113,2.99029029
2000,2,Middle Tampa Bay,NPS,5.48592051,1.015939131,82.80174806,8.957293852
2000,3,Middle Tampa Bay,AD,5.375942213,0.127139087,0,0
2000,3,Middle Tampa Bay,DPS,1.891474073,0.158582929,0.476320439,0.335357407
2000,3,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,3,Middle Tampa Bay,IPS,0.41522972,0.399094257,4.257743305,3.523487786
2000,3,Middle Tampa Bay,NPS,3.82933495,0.809324497,68.42199683,7.113458674
2000,4,Middle Tampa Bay,AD,3.020965936,0.044637447,0,0
2000,4,Middle Tampa Bay,DPS,1.999152625,0.163679607,0.371552541,0.298554224
2000,4,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,4,Middle Tampa Bay,IPS,0.492052643,0.451111049,5.443654653,4.034031296
2000,4,Middle Tampa Bay,NPS,3.20757587,0.439621174,53.55014342,5.688034251
2000,5,Middle Tampa Bay,AD,0.619389231,0.013044919,0,0
2000,5,Middle Tampa Bay,DPS,2.1387861,0.179464763,0.269434933,0.307168329
2000,5,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,5,Middle Tampa Bay,IPS,0.512673659,0.452138428,4.758011885,4.183100396
2000,5,Middle Tampa Bay,NPS,1.674973114,0.161089103,30.0895286,3.671693644
2000,6,Middle Tampa Bay,AD,61.61143774,1.48525462,0,0
2000,6,Middle Tampa Bay,DPS,1.910227105,0.164448591,0.18170769,0.268183691
2000,6,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,6,Middle Tampa Bay,IPS,0.646241685,0.492022405,3.847795308,4.765842387
2000,6,Middle Tampa Bay,NPS,5.017658656,1.20610583,92.3767994,12.75752844
2000,7,Middle Tampa Bay,AD,95.59264709,1.046425696,0,0
2000,7,Middle Tampa Bay,DPS,1.338295809,0.128251247,0.159794647,0.207389121
2000,7,Middle Tampa Bay,GWS,0.016887898,0.098123991,0,0
2000,7,Middle Tampa Bay,IPS,0.673056182,0.523916416,4.226598151,5.002813012
2000,7,Middle Tampa Bay,NPS,64.14923438,13.91418592,1389.788525,269.6831108
2000,8,Middle Tampa Bay,AD,29.46910273,0.322556704,0,0
2000,8,Middle Tampa Bay,DPS,1.604668128,0.139999062,0.164636693,0.223851335
2000,8,Middle Tampa Bay,GWS,0.016887898,0.098123991,0,0
2000,8,Middle Tampa Bay,IPS,0.728484484,0.556915159,6.081509869,5.342107101
2000,8,Middle Tampa Bay,NPS,50.90770273,12.92422582,1055.497134,203.5752029
2000,9,Middle Tampa Bay,AD,17.78077452,0.41662091,0,0
2000,9,Middle Tampa Bay,DPS,1.81530755,0.155629791,0.22279082,0.263837486
2000,9,Middle Tampa Bay,GWS,0.016887898,0.098123991,0,0
2000,9,Middle Tampa Bay,IPS,0.739977772,0.574971724,6.207234962,5.669757091
2000,9,Middle Tampa Bay,NPS,72.33561106,19.73567978,853.5289007,197.007413
2000,10,Middle Tampa Bay,AD,2.509553377,0.038335918,0,0
2000,10,Middle Tampa Bay,DPS,2.145856683,0.177969546,0.250342022,0.289402166
2000,10,Middle Tampa Bay,GWS,0.016887898,0.098123991,0,0
2000,10,Middle Tampa Bay,IPS,0.781531878,0.580773259,5.028110749,5.92225318
2000,10,Middle Tampa Bay,NPS,9.049372213,1.577767161,140.9027676,26.23675477
2000,11,Middle Tampa Bay,AD,8.155114077,0,0,0
2000,11,Middle Tampa Bay,DPS,1.867627988,0.156113823,0.227963531,0.253294338
2000,11,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,11,Middle Tampa Bay,IPS,0.775722937,0.5858081,4.120981506,6.246478435
2000,11,Middle Tampa Bay,NPS,3.906709492,0.535203164,62.76079669,9.929612808
2000,12,Middle Tampa Bay,AD,3.522871105,0.066907805,0,0
2000,12,Middle Tampa Bay,DPS,1.742663237,0.147977082,0.301391353,0.278506871
2000,12,Middle Tampa Bay,GWS,0.002917391,0.021583166,0,0
2000,12,Middle Tampa Bay,IPS,0.754436497,0.60575519,3.955644735,6.632919705
2000,12,Middle Tampa Bay,NPS,3.36439303,0.287600625,60.44037213,4.901271233
2000,1,Old Tampa Bay,AD,4.999986013,0.079384274,0,0
2000,1,Old Tampa Bay,DPS,7.39201622,8.06053237,5.651310883,8.30144271
2000,1,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,1,Old Tampa Bay,IPS,0,0,0,0
2000,1,Old Tampa Bay,NPS,3.678275302,0.610434072,117.5589504,21.3966448
2000,2,Old Tampa Bay,AD,2.144192638,0.056495763,0,0
2000,2,Old Tampa Bay,DPS,6.855864153,7.564590609,5.292415801,10.08199358
2000,2,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,2,Old Tampa Bay,IPS,0,0,0,0
2000,2,Old Tampa Bay,NPS,3.536125899,0.48680499,98.77566455,18.35220794
2000,3,Old Tampa Bay,AD,2.51735165,0.059534455,0,0
2000,3,Old Tampa Bay,DPS,5.660917147,7.370212932,3.597225624,11.27935097
2000,3,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,3,Old Tampa Bay,IPS,0,0,0,0
2000,3,Old Tampa Bay,NPS,2.78394359,0.428448751,82.51908036,16.08533528
2000,4,Old Tampa Bay,AD,2.062221948,0.030471156,0,0
2000,4,Old Tampa Bay,DPS,5.18619276,6.857491733,2.816549346,5.663071788
2000,4,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,4,Old Tampa Bay,IPS,0,0,0,0
2000,4,Old Tampa Bay,NPS,2.405555308,0.350435918,72.58022524,14.05351094
2000,5,Old Tampa Bay,AD,0.220116899,0.004635869,0,0
2000,5,Old Tampa Bay,DPS,4.067126599,5.341204105,2.55114085,4.23604403
2000,5,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,5,Old Tampa Bay,IPS,0,0,0,0
2000,5,Old Tampa Bay,NPS,2.325523881,0.252575922,65.05437567,12.49796783
2000,6,Old Tampa Bay,AD,44.95986588,1.083838504,0,0
2000,6,Old Tampa Bay,DPS,5.207370519,4.840910304,2.697296135,5.134100116
2000,6,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,6,Old Tampa Bay,IPS,0,0,0,0
2000,6,Old Tampa Bay,NPS,5.714841605,1.030843384,168.4297005,32.79497969
2000,7,Old Tampa Bay,AD,61.17623407,0.669678948,0,0
2000,7,Old Tampa Bay,DPS,5.770625709,5.504207095,4.380324293,6.277664081
2000,7,Old Tampa Bay,GWS,0.046468015,0.447221228,0,0
2000,7,Old Tampa Bay,IPS,0,0,0,0
2000,7,Old Tampa Bay,NPS,37.74545519,7.22623047,993.0750454,190.6205862
2000,8,Old Tampa Bay,AD,18.83069311,0.206113039,0,0
2000,8,Old Tampa Bay,DPS,6.719172538,5.806786016,3.104734378,6.244817298
2000,8,Old Tampa Bay,GWS,0.046468015,0.447221228,0,0
2000,8,Old Tampa Bay,IPS,1.291984988,0.072251502,0,1.943316262
2000,8,Old Tampa Bay,NPS,48.91937771,9.431290624,1155.79029,214.3612413
2000,9,Old Tampa Bay,AD,12.5701139,0.294530043,0,0
2000,9,Old Tampa Bay,DPS,6.670140053,5.821528493,3.117235896,6.293281999
2000,9,Old Tampa Bay,GWS,0.046468015,0.447221228,0,0
2000,9,Old Tampa Bay,IPS,0,0,0,0
2000,9,Old Tampa Bay,NPS,45.5422097,8.626590546,1183.734225,215.9503268
2000,10,Old Tampa Bay,AD,1.104838663,0.016877507,0,0
2000,10,Old Tampa Bay,DPS,4.823736985,3.332583922,1.776428955,4.595893137
2000,10,Old Tampa Bay,GWS,0.046468015,0.447221228,0,0
2000,10,Old Tampa Bay,IPS,0,0,0,0
2000,10,Old Tampa Bay,NPS,6.31157373,0.935017784,188.2821997,34.14086872
2000,11,Old Tampa Bay,AD,7.287925137,0,0,0
2000,11,Old Tampa Bay,DPS,5.583598078,4.714695071,2.575292932,5.826929154
2000,11,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,11,Old Tampa Bay,IPS,0,0,0,0
2000,11,Old Tampa Bay,NPS,2.923801487,0.486278775,109.952642,20.15757399
2000,12,Old Tampa Bay,AD,4.082574614,0.077537922,0,0
2000,12,Old Tampa Bay,DPS,5.58453468,4.585210252,3.511311465,6.162507933
2000,12,Old Tampa Bay,GWS,0.02336401,0.223112382,0,0
2000,12,Old Tampa Bay,IPS,0,0,0,0
2000,12,Old Tampa Bay,NPS,2.154826407,0.322283016,79.92484004,15.00925107
2000,1,Remainder Lower Tampa Bay,AD,1.898210777,0.030137701,0,0
2000,1,Remainder Lower Tampa Bay,DPS,4.958980199,0.268755163,1.40088241,1.049660593
2000,1,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,1,Remainder Lower Tampa Bay,IPS,1.015776325,0,3.028518303,1.805824578
2000,1,Remainder Lower Tampa Bay,NPS,3.83820477,0.960647876,61.93252234,14.6645923
2000,2,Remainder Lower Tampa Bay,AD,1.318428895,0.034738319,0,0
2000,2,Remainder Lower Tampa Bay,DPS,2.427122515,0.396440307,1.586541726,1.333705396
2000,2,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,2,Remainder Lower Tampa Bay,IPS,1.267836802,0,3.780031948,2.253932093
2000,2,Remainder Lower Tampa Bay,NPS,4.273358991,0.878787163,56.45644403,13.35284224
2000,3,Remainder Lower Tampa Bay,AD,3.278520827,0.077535831,0,0
2000,3,Remainder Lower Tampa Bay,DPS,3.421024933,0.434592314,1.513686095,1.960926938
2000,3,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,3,Remainder Lower Tampa Bay,IPS,1.278795954,0,3.812706454,2.273415028
2000,3,Remainder Lower Tampa Bay,NPS,3.879262425,0.943090169,59.77435893,17.59820031
2000,4,Remainder Lower Tampa Bay,AD,1.613984779,0.023848055,0,0
2000,4,Remainder Lower Tampa Bay,DPS,1.441488237,0.380136043,1.340465774,1.048251738
2000,4,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,4,Remainder Lower Tampa Bay,IPS,1.179478646,0,3.516593741,2.096850926
2000,4,Remainder Lower Tampa Bay,NPS,4.361555121,1.00971273,64.67193401,15.07895931
2000,5,Remainder Lower Tampa Bay,AD,0.850124668,0.017904424,0,0
2000,5,Remainder Lower Tampa Bay,DPS,1.425930029,0.458930647,1.152191686,0.901418808
2000,5,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,5,Remainder Lower Tampa Bay,IPS,1.103449535,0,3.289914353,1.961688062
2000,5,Remainder Lower Tampa Bay,NPS,4.542495109,0.898790412,57.59085092,14.68778906
2000,6,Remainder Lower Tampa Bay,AD,23.45788994,0.565494666,0,0
2000,6,Remainder Lower Tampa Bay,DPS,1.824784396,0.346952889,1.186291292,1.113875195
2000,6,Remainder Lower Tampa Bay,GWS,0.00207453,0.014772785,0,0
2000,6,Remainder Lower Tampa Bay,IPS,0.958925728,0,2.859019301,1.70475685
2000,6,Remainder Lower Tampa Bay,NPS,6.818775164,1.447365556,93.96022302,22.51479984
2000,7,Remainder Lower Tampa Bay,AD,34.55047117,0.378214245,0,0
2000,7,Remainder Lower Tampa Bay,DPS,1.375397278,0.327210801,1.429862105,0.885268897
2000,7,Remainder Lower Tampa Bay,GWS,0.021233956,0.10531528,0,0
2000,7,Remainder Lower Tampa Bay,IPS,0.861663262,0,2.569033058,1.531845799
2000,7,Remainder Lower Tampa Bay,NPS,22.49899223,4.912177816,437.7054672,94.21232913
2000,8,Remainder Lower Tampa Bay,AD,13.00373559,0.142333553,0,0
2000,8,Remainder Lower Tampa Bay,DPS,1.427741969,0.355138733,1.371676929,0.807919161
2000,8,Remainder Lower Tampa Bay,GWS,0.021233956,0.10531528,0,0
2000,8,Remainder Lower Tampa Bay,IPS,0.936322479,0,2.791628132,1.664573296
