"yr","date","Latitude","Longitude","pyro","doy","pyrocat"
2015,2015-08-20,27.942,-82.675,105333,232,"Medium"
2015,2015-08-20,27.9055,-82.6046,322777,232,"Medium"
2015,2015-08-20,27.9244,-82.5496,65000,232,"Low"
2015,2015-08-20,27.86111,-82.58911,8000,232,"No bloom"
2015,2015-08-20,27.7723,-82.5789,333,232,"No bloom"
2015,2015-09-03,28.02,-82.675,NA,246,NA
2015,2015-09-03,27.972,-82.673,667,246,"No bloom"
2015,2015-09-03,27.98,-82.62,NA,246,NA
2015,2015-09-03,27.949,-82.561,1667,246,"No bloom"
2015,2015-09-03,27.957,-82.622,2333,246,"No bloom"
2015,2015-09-03,27.942,-82.675,333,246,"No bloom"
2015,2015-09-03,27.9055,-82.6046,4333,246,"No bloom"
2015,2015-09-03,27.9244,-82.5496,1000,246,"No bloom"
2015,2015-09-03,27.86111,-82.58911,667,246,"No bloom"
2015,2015-09-03,27.7723,-82.5789,NA,246,NA
2015,2015-09-21,28.02,-82.675,9000,264,"No bloom"
2015,2015-09-21,27.972,-82.673,333,264,"No bloom"
2015,2015-09-21,27.98,-82.62,NA,264,NA
2015,2015-09-21,27.949,-82.561,8333,264,"No bloom"
2015,2015-09-21,27.957,-82.622,NA,264,NA
2015,2015-09-21,27.942,-82.675,NA,264,NA
2015,2015-09-21,27.9055,-82.6046,NA,264,NA
2015,2015-09-21,27.9244,-82.5496,7333,264,"No bloom"
2015,2015-09-21,27.86111,-82.58911,NA,264,NA
2015,2015-09-21,27.7723,-82.5789,333,264,"No bloom"
2015,2015-10-08,28.02,-82.675,NA,281,NA
2015,2015-10-08,27.972,-82.673,2000,281,"No bloom"
2015,2015-10-08,27.98,-82.62,NA,281,NA
2015,2015-10-08,27.949,-82.561,1333,281,"No bloom"
2015,2015-10-08,27.957,-82.622,NA,281,NA
2015,2015-10-08,27.942,-82.675,NA,281,NA
2015,2015-10-08,27.9055,-82.6046,NA,281,NA
2015,2015-10-08,27.9244,-82.5496,NA,281,NA
2015,2015-10-08,27.86111,-82.58911,NA,281,NA
2015,2015-10-08,27.7723,-82.5789,NA,281,NA
2015,2015-11-05,28.02,-82.675,NA,309,NA
2015,2015-11-05,27.972,-82.673,NA,309,NA
2015,2015-11-05,27.98,-82.62,NA,309,NA
2015,2015-11-05,27.949,-82.561,NA,309,NA
2015,2015-11-05,27.957,-82.622,NA,309,NA
2015,2015-11-05,27.942,-82.675,NA,309,NA
2015,2015-11-05,27.9055,-82.6046,NA,309,NA
2015,2015-11-05,27.9244,-82.5496,NA,309,NA
2015,2015-11-05,27.86111,-82.58911,NA,309,NA
2015,2015-11-05,27.7723,-82.5789,NA,309,NA
2015,2015-12-09,28.02,-82.675,NA,343,NA
2015,2015-12-09,27.972,-82.673,NA,343,NA
2015,2015-12-09,27.98,-82.62,NA,343,NA
2015,2015-12-09,27.949,-82.561,NA,343,NA
2015,2015-12-09,27.957,-82.622,NA,343,NA
2015,2015-12-09,27.942,-82.675,NA,343,NA
2015,2015-12-09,27.9055,-82.6046,NA,343,NA
2015,2015-12-09,27.9244,-82.5496,NA,343,NA
2015,2015-12-09,27.86111,-82.58911,NA,343,NA
2015,2015-12-09,27.7723,-82.5789,NA,343,NA
2016,2016-01-07,28.02,-82.675,NA,7,NA
2016,2016-01-07,27.972,-82.673,NA,7,NA
2016,2016-01-07,27.98,-82.62,NA,7,NA
2016,2016-01-07,27.949,-82.561,NA,7,NA
2016,2016-01-07,27.957,-82.622,NA,7,NA
2016,2016-01-07,27.942,-82.675,NA,7,NA
2016,2016-01-07,27.9055,-82.6046,NA,7,NA
2016,2016-01-07,27.9244,-82.5496,NA,7,NA
2016,2016-01-07,27.86111,-82.58911,NA,7,NA
2016,2016-01-07,27.7723,-82.5789,NA,7,NA
2016,2016-02-04,28.02,-82.675,NA,35,NA
2016,2016-02-04,27.972,-82.673,NA,35,NA
2016,2016-02-04,27.98,-82.62,NA,35,NA
2016,2016-02-04,27.949,-82.561,NA,35,NA
2016,2016-02-04,27.957,-82.622,NA,35,NA
2016,2016-02-04,27.942,-82.675,NA,35,NA
2016,2016-02-04,27.9055,-82.6046,NA,35,NA
2016,2016-02-04,27.9244,-82.5496,NA,35,NA
2016,2016-02-04,27.86111,-82.58911,NA,35,NA
2016,2016-02-04,27.7723,-82.5789,NA,35,NA
2016,2016-03-15,28.02,-82.675,NA,75,NA
2016,2016-03-15,27.972,-82.673,NA,75,NA
2016,2016-03-15,27.98,-82.62,NA,75,NA
2016,2016-03-15,27.949,-82.561,NA,75,NA
2016,2016-03-15,27.957,-82.622,NA,75,NA
2016,2016-03-15,27.942,-82.675,NA,75,NA
2016,2016-03-15,27.9055,-82.6046,NA,75,NA
2016,2016-03-15,27.9244,-82.5496,NA,75,NA
2016,2016-03-15,27.86111,-82.58911,NA,75,NA
2016,2016-03-15,27.7723,-82.5789,NA,75,NA
2016,2016-04-14,28.02,-82.675,667,105,"No bloom"
2016,2016-04-14,27.972,-82.673,NA,105,NA
2016,2016-04-14,27.98,-82.62,NA,105,NA
2016,2016-04-14,27.949,-82.561,NA,105,NA
2016,2016-04-14,27.957,-82.622,333,105,"No bloom"
2016,2016-04-14,27.942,-82.675,NA,105,NA
2016,2016-04-14,27.9055,-82.6046,NA,105,NA
2016,2016-04-14,27.9244,-82.5496,NA,105,NA
2016,2016-04-14,27.86111,-82.58911,NA,105,NA
2016,2016-04-14,27.7723,-82.5789,NA,105,NA
2016,2016-05-03,28.02,-82.675,3333,124,"No bloom"
2016,2016-05-03,27.972,-82.673,NA,124,NA
2016,2016-05-03,27.98,-82.62,NA,124,NA
2016,2016-05-03,27.949,-82.561,NA,124,NA
2016,2016-05-03,27.957,-82.622,333,124,"No bloom"
2016,2016-05-03,27.942,-82.675,NA,124,NA
2016,2016-05-03,27.9055,-82.6046,NA,124,NA
2016,2016-05-03,27.9244,-82.5496,NA,124,NA
2016,2016-05-03,27.86111,-82.58911,NA,124,NA
2016,2016-05-03,27.7723,-82.5789,NA,124,NA
2016,2016-05-19,28.02,-82.675,92000,140,"Low"
2016,2016-05-19,27.972,-82.673,1667,140,"No bloom"
2016,2016-05-19,27.98,-82.62,NA,140,NA
2016,2016-05-19,27.949,-82.561,333,140,"No bloom"
2016,2016-05-19,27.957,-82.622,NA,140,NA
2016,2016-05-19,27.942,-82.675,NA,140,NA
2016,2016-05-19,27.9055,-82.6046,NA,140,NA
2016,2016-05-19,27.9244,-82.5496,NA,140,NA
2016,2016-05-19,27.86111,-82.58911,41556,140,"Low"
2016,2016-05-19,27.7723,-82.5789,NA,140,NA
2016,2016-06-01,28.02,-82.675,147217,153,"Medium"
2016,2016-06-01,27.972,-82.673,2000,153,"No bloom"
2016,2016-06-01,27.98,-82.62,NA,153,NA
2016,2016-06-01,27.949,-82.561,NA,153,NA
2016,2016-06-01,27.957,-82.622,NA,153,NA
2016,2016-06-01,27.942,-82.675,142350,153,"Medium"
2016,2016-06-01,27.9055,-82.6046,4667,153,"No bloom"
2016,2016-06-01,27.9244,-82.5496,NA,153,NA
2016,2016-06-01,27.86111,-82.58911,333,153,"No bloom"
2016,2016-06-01,27.7723,-82.5789,NA,153,NA
2016,2016-06-15,28.02,-82.675,151323,167,"Medium"
2016,2016-06-15,27.972,-82.673,165000,167,"Medium"
2016,2016-06-15,27.98,-82.62,7333,167,"No bloom"
2016,2016-06-15,27.949,-82.561,12333,167,"Low"
2016,2016-06-15,27.957,-82.622,106893,167,"Medium"
2016,2016-06-15,27.942,-82.675,888167,167,"Medium"
2016,2016-06-15,27.9055,-82.6046,9667,167,"No bloom"
2016,2016-06-15,27.9244,-82.5496,1667,167,"No bloom"
2016,2016-06-15,27.86111,-82.58911,2000,167,"No bloom"
2016,2016-06-15,27.7723,-82.5789,NA,167,NA
2016,2016-06-29,28.02,-82.675,687417,181,"Medium"
2016,2016-06-29,27.972,-82.673,842542,181,"Medium"
2016,2016-06-29,27.98,-82.62,20333,181,"Low"
2016,2016-06-29,27.949,-82.561,NA,181,NA
2016,2016-06-29,27.957,-82.622,752306,181,"Medium"
2016,2016-06-29,27.942,-82.675,597688,181,"Medium"
2016,2016-06-29,27.9055,-82.6046,42000,181,"Low"
2016,2016-06-29,27.9244,-82.5496,NA,181,NA
2016,2016-06-29,27.86111,-82.58911,3667,181,"No bloom"
2016,2016-06-29,27.7723,-82.5789,NA,181,NA
2016,2016-07-13,28.02,-82.675,776639,195,"Medium"
2016,2016-07-13,27.972,-82.673,53167,195,"Low"
2016,2016-07-13,27.98,-82.62,111021,195,"Medium"
2016,2016-07-13,27.949,-82.561,13667,195,"Low"
2016,2016-07-13,27.957,-82.622,62237,195,"Low"
2016,2016-07-13,27.942,-82.675,847778,195,"Medium"
2016,2016-07-13,27.9055,-82.6046,46000,195,"Low"
2016,2016-07-13,27.9244,-82.5496,NA,195,NA
2016,2016-07-13,27.86111,-82.58911,28667,195,"Low"
2016,2016-07-13,27.7723,-82.5789,NA,195,NA
2016,2016-07-27,28.02,-82.675,340667,209,"Medium"
2016,2016-07-27,27.972,-82.673,144783,209,"Medium"
2016,2016-07-27,27.98,-82.62,667,209,"No bloom"
2016,2016-07-27,27.949,-82.561,NA,209,NA
2016,2016-07-27,27.957,-82.622,352833,209,"Medium"
2016,2016-07-27,27.942,-82.675,200750,209,"Medium"
2016,2016-07-27,27.9055,-82.6046,69350,209,"Low"
2016,2016-07-27,27.9244,-82.5496,NA,209,NA
2016,2016-07-27,27.86111,-82.58911,1000,209,"No bloom"
2016,2016-07-27,27.7723,-82.5789,333,209,"No bloom"
2016,2016-08-10,28.02,-82.675,10333,223,"Low"
2016,2016-08-10,27.972,-82.673,349888,223,"Medium"
2016,2016-08-10,27.98,-82.62,276125,223,"Medium"
2016,2016-08-10,27.949,-82.561,70333,223,"Low"
2016,2016-08-10,27.957,-82.622,227333,223,"Medium"
2016,2016-08-10,27.942,-82.675,691944,223,"Medium"
2016,2016-08-10,27.9055,-82.6046,106667,223,"Medium"
2016,2016-08-10,27.9244,-82.5496,42667,223,"Low"
2016,2016-08-10,27.86111,-82.58911,17333,223,"Low"
2016,2016-08-10,27.7723,-82.5789,2000,223,"No bloom"
2016,2016-08-24,28.02,-82.675,42917,237,"Low"
2016,2016-08-24,27.972,-82.673,5000,237,"No bloom"
2016,2016-08-24,27.98,-82.62,2000,237,"No bloom"
2016,2016-08-24,27.949,-82.561,2333,237,"No bloom"
2016,2016-08-24,27.957,-82.622,8667,237,"No bloom"
2016,2016-08-24,27.942,-82.675,11333,237,"Low"
2016,2016-08-24,27.9055,-82.6046,3000,237,"No bloom"
2016,2016-08-24,27.9244,-82.5496,NA,237,NA
2016,2016-08-24,27.86111,-82.58911,NA,237,NA
2016,2016-08-24,27.7723,-82.5789,NA,237,NA
2016,2016-09-08,28.02,-82.675,667,252,"No bloom"
2016,2016-09-08,27.972,-82.673,NA,252,NA
2016,2016-09-08,27.98,-82.62,NA,252,NA
2016,2016-09-08,27.949,-82.561,2667,252,"No bloom"
2016,2016-09-08,27.957,-82.622,NA,252,NA
2016,2016-09-08,27.942,-82.675,1333,252,"No bloom"
2016,2016-09-08,27.9055,-82.6046,667,252,"No bloom"
2016,2016-09-08,27.9244,-82.5496,667,252,"No bloom"
2016,2016-09-08,27.86111,-82.58911,NA,252,NA
2016,2016-09-08,27.7723,-82.5789,NA,252,NA
2016,2016-09-22,28.02,-82.675,NA,266,NA
2016,2016-09-22,27.972,-82.673,NA,266,NA
2016,2016-09-22,27.98,-82.62,NA,266,NA
2016,2016-09-22,27.949,-82.561,NA,266,NA
2016,2016-09-22,27.957,-82.622,NA,266,NA
2016,2016-09-22,27.942,-82.675,NA,266,NA
2016,2016-09-22,27.9055,-82.6046,NA,266,NA
2016,2016-09-22,27.9244,-82.5496,NA,266,NA
2016,2016-09-22,27.86111,-82.58911,NA,266,NA
2016,2016-09-22,27.7723,-82.5789,NA,266,NA
2016,2016-10-13,28.02,-82.675,NA,287,NA
2016,2016-10-13,27.972,-82.673,NA,287,NA
2016,2016-10-13,27.98,-82.62,NA,287,NA
2016,2016-10-13,27.949,-82.561,NA,287,NA
2016,2016-10-13,27.957,-82.622,NA,287,NA
2016,2016-10-13,27.942,-82.675,NA,287,NA
2016,2016-10-13,27.9055,-82.6046,NA,287,NA
2016,2016-10-13,27.9244,-82.5496,NA,287,NA
2016,2016-10-13,27.86111,-82.58911,NA,287,NA
2016,2016-10-13,27.7723,-82.5789,NA,287,NA
2016,2016-11-09,28.02,-82.675,NA,314,NA
2016,2016-11-09,27.972,-82.673,NA,314,NA
2016,2016-11-09,27.98,-82.62,NA,314,NA
2016,2016-11-09,27.949,-82.561,NA,314,NA
2016,2016-11-09,27.957,-82.622,NA,314,NA
2016,2016-11-09,27.942,-82.675,NA,314,NA
2016,2016-11-09,27.9055,-82.6046,NA,314,NA
2016,2016-11-09,27.9244,-82.5496,NA,314,NA
2016,2016-11-09,27.86111,-82.58911,NA,314,NA
2016,2016-11-09,27.7723,-82.5789,NA,314,NA
2016,2016-12-07,28.02,-82.675,NA,342,NA
2016,2016-12-07,27.972,-82.673,NA,342,NA
2016,2016-12-07,27.98,-82.62,NA,342,NA
2016,2016-12-07,27.949,-82.561,NA,342,NA
2016,2016-12-07,27.957,-82.622,NA,342,NA
2016,2016-12-07,27.942,-82.675,NA,342,NA
2016,2016-12-07,27.9055,-82.6046,NA,342,NA
2016,2016-12-07,27.9244,-82.5496,NA,342,NA
2016,2016-12-07,27.86111,-82.58911,NA,342,NA
2016,2016-12-07,27.7723,-82.5789,NA,342,NA
2017,2017-01-05,28.02,-82.675,NA,5,NA
2017,2017-01-05,27.972,-82.673,NA,5,NA
2017,2017-01-05,27.98,-82.62,NA,5,NA
2017,2017-01-05,27.949,-82.561,NA,5,NA
2017,2017-01-05,27.957,-82.622,NA,5,NA
2017,2017-01-05,27.942,-82.675,NA,5,NA
2017,2017-01-05,27.9055,-82.6046,NA,5,NA
2017,2017-01-05,27.9244,-82.5496,NA,5,NA
2017,2017-01-05,27.86111,-82.58911,NA,5,NA
2017,2017-01-05,27.7723,-82.5789,NA,5,NA
2017,2017-02-08,28.02,-82.675,NA,39,NA
2017,2017-02-08,27.972,-82.673,NA,39,NA
2017,2017-02-08,27.98,-82.62,NA,39,NA
2017,2017-02-08,27.949,-82.561,NA,39,NA
2017,2017-02-08,27.957,-82.622,NA,39,NA
2017,2017-02-08,27.942,-82.675,NA,39,NA
2017,2017-02-08,27.9055,-82.6046,NA,39,NA
2017,2017-02-08,27.9244,-82.5496,NA,39,NA
2017,2017-02-08,27.86111,-82.58911,NA,39,NA
2017,2017-02-08,27.7723,-82.5789,NA,39,NA
2017,2017-03-07,28.02,-82.675,NA,66,NA
2017,2017-03-07,27.972,-82.673,NA,66,NA
2017,2017-03-07,27.98,-82.62,NA,66,NA
2017,2017-03-07,27.949,-82.561,NA,66,NA
2017,2017-03-07,27.957,-82.622,NA,66,NA
2017,2017-03-07,27.942,-82.675,NA,66,NA
2017,2017-03-07,27.9055,-82.6046,NA,66,NA
2017,2017-03-07,27.9244,-82.5496,NA,66,NA
2017,2017-03-07,27.86111,-82.58911,NA,66,NA
2017,2017-03-07,27.7723,-82.5789,NA,66,NA
2017,2017-04-12,28.02,-82.675,NA,102,NA
2017,2017-04-12,27.972,-82.673,NA,102,NA
2017,2017-04-12,27.98,-82.62,NA,102,NA
2017,2017-04-12,27.949,-82.561,NA,102,NA
2017,2017-04-12,27.957,-82.622,NA,102,NA
2017,2017-04-12,27.942,-82.675,NA,102,NA
2017,2017-04-12,27.9055,-82.6046,NA,102,NA
2017,2017-04-12,27.9244,-82.5496,NA,102,NA
2017,2017-04-12,27.86111,-82.58911,NA,102,NA
2017,2017-04-12,27.7723,-82.5789,NA,102,NA
2017,2017-04-25,28.02,-82.675,667,115,"No bloom"
2017,2017-04-25,27.972,-82.673,333,115,"No bloom"
2017,2017-04-25,27.98,-82.62,NA,115,NA
2017,2017-04-25,27.949,-82.561,NA,115,NA
2017,2017-04-25,27.957,-82.622,NA,115,NA
2017,2017-04-25,27.942,-82.675,NA,115,NA
2017,2017-04-25,27.9055,-82.6046,NA,115,NA
2017,2017-04-25,27.9244,-82.5496,NA,115,NA
2017,2017-04-25,27.86111,-82.58911,NA,115,NA
2017,2017-04-25,27.7723,-82.5789,NA,115,NA
2017,2017-05-09,28.02,-82.675,NA,129,NA
2017,2017-05-09,27.972,-82.673,333,129,"No bloom"
2017,2017-05-09,27.98,-82.62,NA,129,NA
2017,2017-05-09,27.949,-82.561,NA,129,NA
2017,2017-05-09,27.957,-82.622,NA,129,NA
2017,2017-05-09,27.942,-82.675,NA,129,NA
2017,2017-05-09,27.9055,-82.6046,NA,129,NA
2017,2017-05-09,27.9244,-82.5496,333,129,"No bloom"
2017,2017-05-09,27.86111,-82.58911,NA,129,NA
2017,2017-05-09,27.7723,-82.5789,NA,129,NA
2017,2017-05-26,28.02,-82.675,667,146,"No bloom"
2017,2017-05-26,27.972,-82.673,333,146,"No bloom"
2017,2017-05-26,27.98,-82.62,NA,146,NA
2017,2017-05-26,27.949,-82.561,NA,146,NA
2017,2017-05-26,27.957,-82.622,NA,146,NA
2017,2017-05-26,27.942,-82.675,NA,146,NA
2017,2017-05-26,27.9055,-82.6046,NA,146,NA
2017,2017-05-26,27.9244,-82.5496,NA,146,NA
2017,2017-05-26,27.86111,-82.58911,NA,146,NA
2017,2017-05-26,27.7723,-82.5789,NA,146,NA
2017,2017-06-09,28.02,-82.675,1333,160,"No bloom"
2017,2017-06-09,27.972,-82.673,NA,160,NA
2017,2017-06-09,27.98,-82.62,NA,160,NA
2017,2017-06-09,27.949,-82.561,NA,160,NA
2017,2017-06-09,27.957,-82.622,NA,160,NA
2017,2017-06-09,27.942,-82.675,NA,160,NA
2017,2017-06-09,27.9055,-82.6046,NA,160,NA
2017,2017-06-09,27.9244,-82.5496,NA,160,NA
2017,2017-06-09,27.86111,-82.58911,NA,160,NA
2017,2017-06-09,27.7723,-82.5789,NA,160,NA
2017,2017-06-28,28.02,-82.675,18333,179,"Low"
2017,2017-06-28,27.972,-82.673,27333,179,"Low"
2017,2017-06-28,27.98,-82.62,NA,179,NA
2017,2017-06-28,27.949,-82.561,NA,179,NA
2017,2017-06-28,27.957,-82.622,1000,179,"No bloom"
2017,2017-06-28,27.942,-82.675,1000,179,"No bloom"
2017,2017-06-28,27.9055,-82.6046,NA,179,NA
2017,2017-06-28,27.9244,-82.5496,NA,179,NA
2017,2017-06-28,27.86111,-82.58911,NA,179,NA
2017,2017-06-28,27.7723,-82.5789,NA,179,NA
2017,2017-07-11,27.972,-82.673,37667,192,"Low"
2017,2017-07-11,27.98,-82.62,4000,192,"No bloom"
2017,2017-07-11,27.949,-82.561,NA,192,NA
2017,2017-07-11,27.957,-82.622,22333,192,"Low"
2017,2017-07-11,27.942,-82.675,NA,192,NA
2017,2017-07-11,27.9055,-82.6046,NA,192,NA
2017,2017-07-11,27.9244,-82.5496,NA,192,NA
2017,2017-07-11,27.86111,-82.58911,NA,192,NA
2017,2017-07-11,27.7723,-82.5789,NA,192,NA
2017,2017-07-26,28.02,-82.675,70667,207,"Low"
2017,2017-07-26,27.972,-82.673,94423,207,"Low"
2017,2017-07-26,27.98,-82.62,9333,207,"No bloom"
2017,2017-07-26,27.949,-82.561,NA,207,NA
2017,2017-07-26,27.957,-82.622,70333,207,"Low"
2017,2017-07-26,27.942,-82.675,31667,207,"Low"
2017,2017-07-26,27.9055,-82.6046,45333,207,"Low"
2017,2017-07-26,27.9244,-82.5496,NA,207,NA
2017,2017-07-26,27.86111,-82.58911,7333,207,"No bloom"
2017,2017-07-26,27.7723,-82.5789,NA,207,NA
2017,2017-08-09,28.02,-82.675,179928,221,"Medium"
2017,2017-08-09,27.972,-82.673,827424,221,"Medium"
2017,2017-08-09,27.98,-82.62,84333,221,"Low"
2017,2017-08-09,27.949,-82.561,NA,221,NA
2017,2017-08-09,27.957,-82.622,62667,221,"Low"
2017,2017-08-09,27.942,-82.675,2080800,221,"High"
2017,2017-08-09,27.9055,-82.6046,196000,221,"Medium"
2017,2017-08-09,27.9244,-82.5496,333,221,"No bloom"
2017,2017-08-09,27.86111,-82.58911,39000,221,"Low"
2017,2017-08-09,27.7723,-82.5789,NA,221,NA
2017,2017-08-21,28.02,-82.675,279480,233,"Medium"
2017,2017-08-21,27.972,-82.673,394740,233,"Medium"
2017,2017-08-21,27.98,-82.62,10667,233,"Low"
2017,2017-08-21,27.949,-82.561,NA,233,NA
2017,2017-08-21,27.957,-82.622,120000,233,"Medium"
2017,2017-08-21,27.942,-82.675,333,233,"No bloom"
2017,2017-08-21,27.9055,-82.6046,6333,233,"No bloom"
2017,2017-08-21,27.9244,-82.5496,NA,233,NA
2017,2017-08-21,27.86111,-82.58911,NA,233,NA
2017,2017-08-21,27.7723,-82.5789,NA,233,NA
2017,2017-09-06,28.02,-82.675,121667,249,"Medium"
2017,2017-09-06,27.972,-82.673,148000,249,"Medium"
2017,2017-09-06,27.98,-82.62,51000,249,"Low"
2017,2017-09-06,27.949,-82.561,NA,249,NA
2017,2017-09-06,27.957,-82.622,115000,249,"Medium"
2017,2017-09-06,27.942,-82.675,15667,249,"Low"
2017,2017-09-06,27.9055,-82.6046,24667,249,"Low"
2017,2017-09-06,27.9244,-82.5496,333,249,"No bloom"
2017,2017-09-06,27.86111,-82.58911,1333,249,"No bloom"
2017,2017-09-06,27.7723,-82.5789,NA,249,NA
2017,2017-09-19,28.02,-82.675,5333,262,"No bloom"
2017,2017-09-19,27.972,-82.673,333,262,"No bloom"
2017,2017-09-19,27.98,-82.62,2000,262,"No bloom"
2017,2017-09-19,27.949,-82.561,333,262,"No bloom"
2017,2017-09-19,27.957,-82.622,1667,262,"No bloom"
2017,2017-09-19,27.942,-82.675,333,262,"No bloom"
2017,2017-09-19,27.9055,-82.6046,1667,262,"No bloom"
2017,2017-09-19,27.9244,-82.5496,2000,262,"No bloom"
2017,2017-09-19,27.86111,-82.58911,667,262,"No bloom"
2017,2017-09-19,27.7723,-82.5789,NA,262,NA
2017,2017-10-11,28.02,-82.675,8333,284,"No bloom"
2017,2017-10-11,27.972,-82.673,3333,284,"No bloom"
2017,2017-10-11,27.98,-82.62,NA,284,NA
2017,2017-10-11,27.949,-82.561,NA,284,NA
2017,2017-10-11,27.957,-82.622,333,284,"No bloom"
2017,2017-10-11,27.942,-82.675,NA,284,NA
2017,2017-10-11,27.9055,-82.6046,NA,284,NA
2017,2017-10-11,27.9244,-82.5496,NA,284,NA
2017,2017-10-11,27.86111,-82.58911,NA,284,NA
2017,2017-10-11,27.7723,-82.5789,667,284,"No bloom"
2017,2017-11-13,28.02,-82.675,NA,317,NA
2017,2017-11-13,27.972,-82.673,NA,317,NA
2017,2017-11-13,27.98,-82.62,NA,317,NA
2017,2017-11-13,27.949,-82.561,NA,317,NA
2017,2017-11-13,27.957,-82.622,NA,317,NA
2017,2017-11-13,27.942,-82.675,NA,317,NA
2017,2017-11-13,27.9055,-82.6046,NA,317,NA
2017,2017-11-13,27.9244,-82.5496,NA,317,NA
2017,2017-11-13,27.86111,-82.58911,NA,317,NA
2017,2017-11-13,27.7723,-82.5789,NA,317,NA
2017,2017-12-15,28.02,-82.675,NA,349,NA
2017,2017-12-15,27.972,-82.673,NA,349,NA
2017,2017-12-15,27.98,-82.62,NA,349,NA
2017,2017-12-15,27.949,-82.561,NA,349,NA
2017,2017-12-15,27.957,-82.622,NA,349,NA
2017,2017-12-15,27.942,-82.675,NA,349,NA
2017,2017-12-15,27.9055,-82.6046,NA,349,NA
2017,2017-12-15,27.9244,-82.5496,NA,349,NA
2017,2017-12-15,27.86111,-82.58911,NA,349,NA
2017,2017-12-15,27.7723,-82.5789,NA,349,NA
2018,2018-01-22,28.02,-82.675,NA,22,NA
2018,2018-01-22,27.972,-82.673,NA,22,NA
2018,2018-01-22,27.98,-82.62,NA,22,NA
2018,2018-01-22,27.949,-82.561,NA,22,NA
2018,2018-01-22,27.957,-82.622,NA,22,NA
2018,2018-01-22,27.942,-82.675,NA,22,NA
2018,2018-01-22,27.9055,-82.6046,NA,22,NA
2018,2018-01-22,27.9244,-82.5496,NA,22,NA
2018,2018-01-22,27.86111,-82.58911,NA,22,NA
2018,2018-01-22,27.7723,-82.5789,NA,22,NA
2018,2018-02-21,28.02,-82.675,NA,52,NA
2018,2018-02-21,27.972,-82.673,NA,52,NA
2018,2018-02-21,27.98,-82.62,NA,52,NA
2018,2018-02-21,27.949,-82.561,NA,52,NA
2018,2018-02-21,27.957,-82.622,NA,52,NA
2018,2018-02-21,27.942,-82.675,NA,52,NA
2018,2018-02-21,27.9055,-82.6046,NA,52,NA
2018,2018-02-21,27.9244,-82.5496,NA,52,NA
2018,2018-02-21,27.86111,-82.58911,NA,52,NA
2018,2018-02-21,27.7723,-82.5789,NA,52,NA
2018,2018-03-28,28.02,-82.675,NA,87,NA
2018,2018-03-28,27.972,-82.673,NA,87,NA
2018,2018-03-28,27.98,-82.62,NA,87,NA
2018,2018-03-28,27.949,-82.561,NA,87,NA
2018,2018-03-28,27.957,-82.622,NA,87,NA
2018,2018-03-28,27.942,-82.675,NA,87,NA
2018,2018-03-28,27.9055,-82.6046,NA,87,NA
2018,2018-03-28,27.9244,-82.5496,NA,87,NA
2018,2018-03-28,27.86111,-82.58911,NA,87,NA
2018,2018-03-28,27.7723,-82.5789,NA,87,NA
2018,2018-04-12,28.02,-82.675,667,102,"No bloom"
2018,2018-04-12,27.972,-82.673,NA,102,NA
2018,2018-04-12,27.98,-82.62,NA,102,NA
2018,2018-04-12,27.949,-82.561,NA,102,NA
2018,2018-04-12,27.957,-82.622,NA,102,NA
2018,2018-04-12,27.942,-82.675,333,102,"No bloom"
2018,2018-04-12,27.9055,-82.6046,NA,102,NA
2018,2018-04-12,27.9244,-82.5496,NA,102,NA
2018,2018-04-12,27.86111,-82.58911,NA,102,NA
2018,2018-04-12,27.7723,-82.5789,NA,102,NA
2018,2018-04-25,28.02,-82.675,29333,115,"Low"
2018,2018-04-25,27.972,-82.673,333,115,"No bloom"
2018,2018-04-25,27.98,-82.62,NA,115,NA
2018,2018-04-25,27.949,-82.561,NA,115,NA
2018,2018-04-25,27.957,-82.622,NA,115,NA
2018,2018-04-25,27.942,-82.675,NA,115,NA
2018,2018-04-25,27.9055,-82.6046,NA,115,NA
2018,2018-04-25,27.9244,-82.5496,NA,115,NA
2018,2018-04-25,27.86111,-82.58911,NA,115,NA
2018,2018-04-25,27.7723,-82.5789,NA,115,NA
2018,2018-05-09,27.7723,-82.5789,NA,129,NA
2018,2018-05-11,28.02,-82.675,43333,131,"Low"
2018,2018-05-11,27.972,-82.673,2667,131,"No bloom"
2018,2018-05-11,27.98,-82.62,NA,131,NA
2018,2018-05-11,27.949,-82.561,NA,131,NA
2018,2018-05-11,27.957,-82.622,NA,131,NA
2018,2018-05-11,27.942,-82.675,NA,131,NA
2018,2018-05-11,27.9055,-82.6046,NA,131,NA
2018,2018-05-11,27.9244,-82.5496,NA,131,NA
2018,2018-05-11,27.86111,-82.58911,NA,131,NA
2018,2018-05-11,27.7723,-82.5789,NA,131,NA
2018,2018-05-23,28.02,-82.675,60000,143,"Low"
2018,2018-05-23,27.972,-82.673,100333,143,"Medium"
2018,2018-05-23,27.98,-82.62,10667,143,"Low"
2018,2018-05-23,27.949,-82.561,NA,143,NA
2018,2018-05-23,27.957,-82.622,169000,143,"Medium"
2018,2018-05-23,27.942,-82.675,60000,143,"Low"
2018,2018-05-23,27.9055,-82.6046,NA,143,NA
2018,2018-05-23,27.9244,-82.5496,NA,143,NA
2018,2018-05-23,27.86111,-82.58911,NA,143,NA
2018,2018-05-23,27.7723,-82.5789,NA,143,NA
