"modelseg","bay_segment","prop","year","month","var","period","val","date"
1,"Old Tampa Bay",0.766403773670725,2002,4,"HY","observed",13.4836580635985,2002-04-01
1,"Old Tampa Bay",0.766403773670725,2002,5,"TN","observed",10.5198923918817,2002-05-01
1,"Old Tampa Bay",0.766403773670725,2002,5,"TP","observed",3.30471212189087,2002-05-01
1,"Old Tampa Bay",0.766403773670725,2002,5,"TSS","observed",59.8295903749634,2002-05-01
1,"Old Tampa Bay",0.766403773670725,2002,5,"HY","observed",11.2492095973661,2002-05-01
1,"Old Tampa Bay",0.766403773670725,2002,6,"TN","observed",58.3836243558981,2002-06-01
1,"Old Tampa Bay",0.766403773670725,2002,6,"TP","observed",6.21005483458965,2002-06-01
1,"Old Tampa Bay",0.766403773670725,2002,6,"TSS","observed",276.826628953747,2002-06-01
1,"Old Tampa Bay",0.766403773670725,2002,6,"HY","observed",56.0829276798412,2002-06-01
1,"Old Tampa Bay",0.766403773670725,2002,7,"TN","observed",65.3312327195603,2002-07-01
1,"Old Tampa Bay",0.766403773670725,2002,7,"TP","observed",12.7171515690362,2002-07-01
1,"Old Tampa Bay",0.766403773670725,2002,7,"TSS","observed",910.597071712722,2002-07-01
1,"Old Tampa Bay",0.766403773670725,2002,7,"HY","observed",67.1783862778106,2002-07-01
1,"Old Tampa Bay",0.766403773670725,2002,8,"TN","observed",90.537239963593,2002-08-01
1,"Old Tampa Bay",0.766403773670725,2002,8,"TP","observed",16.7228008668825,2002-08-01
1,"Old Tampa Bay",0.766403773670725,2002,8,"TSS","observed",1542.56909845316,2002-08-01
1,"Old Tampa Bay",0.766403773670725,2002,8,"HY","observed",89.4296646808222,2002-08-01
1,"Old Tampa Bay",0.766403773670725,2002,9,"TN","observed",63.2899589692638,2002-09-01
1,"Old Tampa Bay",0.766403773670725,2002,9,"TP","observed",13.0833925769921,2002-09-01
1,"Old Tampa Bay",0.766403773670725,2002,9,"TSS","observed",1035.24185081722,2002-09-01
1,"Old Tampa Bay",0.766403773670725,2002,9,"HY","observed",67.2910274224726,2002-09-01
1,"Old Tampa Bay",0.766403773670725,2002,10,"TN","observed",29.7633152423138,2002-10-01
1,"Old Tampa Bay",0.766403773670725,2002,10,"TP","observed",7.84520405725558,2002-10-01
1,"Old Tampa Bay",0.766403773670725,2002,10,"TSS","observed",443.541847610599,2002-10-01
1,"Old Tampa Bay",0.766403773670725,2002,10,"HY","observed",30.0205595780868,2002-10-01
1,"Old Tampa Bay",0.766403773670725,2002,11,"TN","observed",15.9037536849701,2002-11-01
1,"Old Tampa Bay",0.766403773670725,2002,11,"TP","observed",5.54730503269276,2002-11-01
1,"Old Tampa Bay",0.766403773670725,2002,11,"TSS","observed",236.808808631371,2002-11-01
1,"Old Tampa Bay",0.766403773670725,2002,11,"HY","observed",20.3677158720151,2002-11-01
1,"Old Tampa Bay",0.766403773670725,2002,12,"TN","observed",78.0796558997682,2002-12-01
1,"Old Tampa Bay",0.766403773670725,2002,12,"TP","observed",18.4632277493637,2002-12-01
1,"Old Tampa Bay",0.766403773670725,2002,12,"TSS","observed",1437.43367157844,2002-12-01
1,"Old Tampa Bay",0.766403773670725,2002,12,"HY","observed",120.824832292023,2002-12-01
1,"Old Tampa Bay",0.766403773670725,2003,1,"TN","observed",59.7142587436607,2003-01-01
1,"Old Tampa Bay",0.766403773670725,2003,1,"TP","observed",12.5935000871059,2003-01-01
1,"Old Tampa Bay",0.766403773670725,2003,1,"TSS","observed",833.240364932196,2003-01-01
1,"Old Tampa Bay",0.766403773670725,2003,1,"HY","observed",34.7518250953447,2003-01-01
1,"Old Tampa Bay",0.766403773670725,2003,2,"TN","observed",29.8917037021015,2003-02-01
1,"Old Tampa Bay",0.766403773670725,2003,2,"TP","observed",9.13285023623038,2003-02-01
1,"Old Tampa Bay",0.766403773670725,2003,2,"TSS","observed",446.984317425432,2003-02-01
1,"Old Tampa Bay",0.766403773670725,2003,2,"HY","observed",31.6929994758923,2003-02-01
